ID,Nombre,Categoria
"00021652","Edificio El Porvenir Cll 54 No 9 08","Conjuntos residenciales"
"00022453","EDIFICIO ENTREVERDE GRAN RESERVA PH","Centros Comerciales"
"00019814","EDIFICIO FUENTE PIEDRA CRA 40 NO 48 07 BUCARAMANGA","Conjuntos residenciales"
"00019011","EDIFICIO H NUEVO HORIZONTE CALLE 84 42C 181","Conjuntos residenciales"
"00010173","EDIFICIO HANSA REEF SAI AVVILLAS AV COLOMBIA 1B141","Conjuntos residenciales"
"00025537","EDIFICIO IBIZA BARRANQUILLA","Conjuntos residenciales"
"00019907","EDIFICIO IBIZA PH BOGOTA CRA 49 124 27","Conjuntos residenciales"
"00027434","Edificio infinito 1111 Mosquera","Centros Comerciales"
"00006056","EDIFICIO JARDIN CENTRAL CONJUNTO CRA 16B NO 164 46","Conjuntos residenciales"
"00024126","EDIFICIO KAVALA STANZA PRO HORI","Conjuntos residenciales"
"00019839","EDIFICIO LA FONTANA BUCARAMANGA CRA 37 42 100","Conjuntos residenciales"
"00011857","EDIFICIO LAFORET CRA 39 51 14 BUCARAMANGA","Conjuntos residenciales"
"00027128","EDIFICIO LOTUS CARTAGENA","Conjuntos residenciales"
"00019115","EDIFICIO LUXOR BARRANQUILLA CLL 106 NO 49 E 45 59","Conjuntos residenciales"
"00019114","EDIFICIO LUXOR CALLE 105 NO 19 A 52 BOGOTA","Conjuntos residenciales"
"00020766","EDIFICIO MADAGASCAR PROPIEDAD HORI","Conjuntos residenciales"
"00021750","EDIFICIO MANDALAY CALLE 5 C NO 72 B 75 BOGOTA","Conjuntos residenciales"
"00019947","EDIFICIO MARE MARE IV Calle 128 7a 31 Bogota","Conjuntos residenciales"
"00012983","EDIFICIO MIRADOR DE LAS VEGAS CLL 74 SUR NO 46E 78","Conjuntos residenciales"
"00019148","EDIFICIO MIRAFIORI BOGOTA CARRERA 13 A NO 127 55","Conjuntos residenciales"
"00016141","EDIFICIO MIRAVALLE POPAYAN CARRERA 9 NO 4N 29","Conjuntos residenciales"
"00019959","EDIFICIO MIRAVALLES PH CLL 14 26 48","Conjuntos residenciales"
"00006274","EDIFICIO MONTECLARO PH PILARICA CR 73C NRO 74 247","Conjuntos residenciales"
"00007639","EDIFICIO MULTIFA MIXTO LAS VEGAS CRA 85C NO 55A 28","Conjuntos residenciales"
"00013821","EDIFICIO MURANO BUCARAMANGA CL 34 NO 27 54","Conjuntos residenciales"
"00010567","EDIFICIO N6 VILLA SURAMERICANA","Conjuntos residenciales"
"00016509","EDIFICIO NUEVO ALCAZAR P H CLL 146 NO 17 39","Conjuntos residenciales"
"00009536","EDIFICIO NUEVO ORIENTE PH CLL 49 NO 39 16","Conjuntos residenciales"
"00026546","EDIFICIO NUEVO PALOS VERDES PH","Conjuntos residenciales"
"00019207","EDIFICIO NUEVO TOLOUSE PH TV TV 20 NO 124 04","Conjuntos residenciales"
"00028219","EDIFICIO ORION BUCARAMANGA","Conjuntos residenciales"
"00025246","EDIFICIO ORIZZONTE 625 PH","Centros Comerciales"
"00024555","EDIFICIO PARAISO CENTRAL ETAPA","Conjuntos residenciales"
"00007791","EDIFICIO PARK AVENUE BARRANQUILLA","Conjuntos residenciales"
"00022843","EDIFICIO PARQUE CENTRAL CRA 23 NO 30 25","Conjuntos residenciales"
"00011007","EDIFICIO PARQUE CENTRAL P H CALLE 18 3044","Conjuntos residenciales"
"00005384","EDIFICIO PORTO REAL TV 62 NO 6 29 BUCARAMANGA","Conjuntos residenciales"
"00020481","EDIFICIO PRADO ALTO CLL 34 NO 34 60 BUCARAMANGA","Conjuntos residenciales"
"00007883","EDIFICIO PRADO REAL PH CLL 61 NO 50 69 MEDELLIN","Conjuntos residenciales"
"00007899","EDIFICIO QOSQO CLL 79 NO 43 269 BARRANQUILLA","Conjuntos residenciales"
"00020030","EDIFICIO QUINTA REAL CL 35 No 8 25 Bucaramanga","Conjuntos residenciales"
"00027064","EDIFICIO RESERVA CENTRAL PH","Conjuntos residenciales"
"00019541","EDIFICIO RINCON DEL PARQUE CR 11 D 118A 24 BOGOTA","Conjuntos residenciales"
"00012571","Edificio Rio Claro","Conjuntos residenciales"
"00020051","EDIFICIO SAN GERMAN CLL19 No 24 55 Bucaramanga","Conjuntos residenciales"
"00019352","EDIFICIO SANTA CATALINA BOGOTA TV 19 A 96 08","Conjuntos residenciales"
"00015987","EDIFICIO SANTA ISABELLA bucaramanga","Conjuntos residenciales"
"00025916","EDIFICIO SANTA LUCIA FONDO DE OBRAS","Conjuntos residenciales"
"00010144","EDIFICIO SEA VIEW AV COLOMBIA 167","Conjuntos residenciales"
"00015544","EDIFICIO SEGUROS ALFA","Conjuntos residenciales"
"00018890","EDIFICIO SORRENTO BUCARAMANGA CRA 31 NO 21 28","Conjuntos residenciales"
"00019914","EDIFICIO SORRENTO CARTAGENA CRA 2 NO 41 78 CABRERO","Conjuntos residenciales"
"00003817","EDIFICIO SOTOMAYOR CENTRAL CALLE 50 N 22 87","Conjuntos residenciales"
"00022596","EDIFICIO SURAMERICA","Conjuntos residenciales"
"00023150","EDIFICIO SURAMERICANA","Conjuntos residenciales"
"00027418","EDIFICIO TERRACOTA BUCARAMANGA","Conjuntos residenciales"
"00019418","EDIFICIO TORINO BARRANQUILLA CRA 63 NO 64 03","Conjuntos residenciales"
"00020100","EDIFICIO TORRE 24 CRA 24 No 11 36 Bucaramanga","Conjuntos residenciales"
"00010742","EDIFICIO TORRE COLSEGUROS CALLE 21 N 16 6","Conjuntos residenciales"
"00006636","EDIFICIO TORRELIMA 1 CLL 55 NO 40 14 MEDELLIN","Conjuntos residenciales"
"00019472","EDIFICIO TRENTINO BUCARAMANGA CRA 25 NO 14 61","Conjuntos residenciales"
"00008114","EDIFICIO TREVISO BUCARAMANGA CLL 20 NO 26 44","Conjuntos residenciales"
"00019475","EDIFICIO TRIVENTO BOGOTA CLL 126 A NO 7 C 67","Conjuntos residenciales"
"00020118","EDIFICIO TRIVENTO CLL 35 No 27 99 Bucaramanga","Conjuntos residenciales"
"00014753","EDIFICIO TWINS VILLAGE PH","Conjuntos residenciales"
"00019485","EDIFICIO VANESSA CALLE 61 NO 7 44 BOGOTA","Conjuntos residenciales"
"00020126","EDIFICIO VARGAS PH AVENIDA CARRERA 14 NRO 63 55","Conjuntos residenciales"
"00008938","EDIFICIO VILLA COLOMBIA PH CRA 41 NO 49 42","Conjuntos residenciales"
"00010172","EDIFICIO VILLA DEL MAR AV COLOMBIA CRA 1B 224","Conjuntos residenciales"
"00023964","EDIFICIO VILLA MAGNA BARRANQUILLA","Conjuntos residenciales"
"00016195","EDIFICIO WIND PLAYA SALGUERO CLL 24 1 98 PLAYA","Conjuntos residenciales"
"00026286","EDIFICIO WINDSOR","Conjuntos residenciales"
"00020810","EDIFICIO ZERO CALLE 38 NO 34 55 BUCARAMANGA","Conjuntos residenciales"
"00012737","EDIFICIO ZONA U CRA 23 NO 8 50 COMUNEROS","Conjuntos residenciales"
"00022057","EDIFICO CENTRALLE PH CLL 54 NO 10 46","Conjuntos residenciales"
"00027462","EDIFICO EL LAGUITO PH","Centros Comerciales"
"00012011","EDS AUTOGAS SAS","Otros Servicios"
"00000681","EDUCACIÓN INFANTIL DE COLOMBIA SAS CRA 40B N 10 27","Instituciones Educativas"
"00020140","EJECUTIVOS COOPERATIVA DE TRABAJO CALLE 23 102 33","Otros Servicios"
"00007549","EL CEDRO COOPERATIVA","Cooperativas"
"00024136","EL DORAL BUCARAMANGA","Conjuntos residenciales"
"00006890","EL PORTAL DE J VARGAS AVENIDA CALLE 68 NO 60 97","Conjuntos residenciales"
"00016792","EL RECURSO INDUSTRIAL","Otros Servicios"
"00013121","ELEARNING ATLETICO NACIONAL","Otros Servicios"
"00013199","ELECTRICOS INTERNACIONAL","Otros Servicios"
"00024090","ELECTRO ENERGIA SAS","Otros Servicios"
"00023109","ELECTRO INSUMOS DE OCCIDENTE SAS","Otros Servicios"
"00005351","ELECTROCREDITOS DEL CAUCA","Otros Servicios"
"00028003","ELIPSE II PH TV 21 45D 14","Conjuntos residenciales"
"00027146","EMP SERVICIOS TEMPORALES GRUPO FUT","Otras Obligaciones financieras"
"00009995","EMP TRASPDRA DE CARGA COLOMBIA ENTR","Conjuntos residenciales"
"00029683","EMPRESA DE VIGILANCIA PEGASO L","Otros Servicios"
"00023901","EMPRESA ESPECIALIZADA EN DERECHO Y","Conjuntos residenciales"
"00029875","EMPRESA INTERNACIONAL DE SOLUCIONES","Otros Servicios"
"00020154","EMPRESA VIGILANCIA PRIVADA CAVALIER cll67b 65b 44","Otros Servicios"
"00019528","EMPRESAS EDUCATIVAS INTEGRALES LIMITADA","Instituciones Educativas"
"00000043","Enel Recaudo Masivo Energia","Servicios Públicos"
"00003776","ENERGIA CENS EPM","Servicios Públicos"
"00000113","ENERGIA CENTRAL ELECTRICAS NTESTDER","Servicios Públicos"
"00000023","ENERGIA CHEC CALDAS","Servicios Públicos"
"00002164","ENERGIA DE CASANARE ENERCA","Servicios Públicos"
"00019672","ENERGIA ELECTRICA EMEESA","Servicios Públicos"
"00000022","ENERGIA ELECTROCAQUETA","Servicios Públicos"
"00000530","ENERGIA ELECTROHUILA SA","Servicios Públicos"
"00001302","ENERGIA ENERTOTAL SA ESP","Servicios Públicos"
"00007719","ENERGIA RUITOQUE","Servicios Públicos"
"00005020","ENERGIA VATIA SA ESP","Servicios Públicos"
"00008418","ENERGIA Y POTENCIA SAS","Otros Servicios"
"00007514","EPM NO RECURRENTE","Servicios Públicos"
"00023417","EQUIPOS PROYECTOS INDUSTRIALES SAS","Otros Servicios"
"00015324","ESCUELA DE SALUD BOGOTA","Otros Servicios"
"00019530","ESCUELA DE SALUD SAN PEDRO CLAVER","Instituciones Educativas"
"00024450","ESCUELA DE SALUD TERESA DE CALCUTA","Instituciones Educativas"
"00020975","ESCUELA NAVAL DE SUBOFICIALES VIA 40 CLL 58 ESQ","Instituciones Educativas"
"00020143","ESKUELA NACIONAL DE LA PH SAS AV 2 OESTE 12 82","Instituciones Educativas"
"00018103","ESP DIDACTICA UNIV CARTAGENA","Otros Servicios"
"00000601","ESPUMAS MEDELLIN","Otros Servicios"
"00005371","ESPUMAS MEDELLIN SA","Centros Comerciales"
"00015062","ESPUMAS SANTADER DE OCCIDENTE SAS","Otras Obligaciones financieras"
"00020144","ESTACION DE SERVICIO LOS LAGARTOS AK 72 NO 95 31","Otros Servicios"
"00021851","EUCARISTICO DE SANTA TERESA CARTAGENA MATRICULA","Instituciones Educativas"
"00021852","EUCARISTICO DE SANTA TERESA CARTAGENA PENSION","Instituciones Educativas"
"00021126","EURO INTERNACIONAL","Otros Servicios"
"00011172","FACILCREDITOS","Otras Obligaciones financieras"
"00001200","FacilPago TC","Otros Servicios"
"00000163","FAGAS","Cooperativas"
"00011917","FC UIS Recargas Cafeterias","Instituciones Educativas"
"00016113","FEDERACION NACIONAL DE PERSONEROS CLL 26 NO5 44","Otros Servicios"
"00020198","Fegoccidente","Fondo De Empleados"
"00009337","FEMPHA FONDO DE EMPLEADOS","Fondo De Empleados"
"00001430","FENALCO RECIBOS DE PAGO","Otros Servicios"
"00001429","FENALCO TARJETA DE CREDITO","Otras Obligaciones financieras"
"00020491","FEPYM FONDO EMPLEADOS PLANTA Y MINAS CLL 10 12 34","Fondo De Empleados"
"00025107","ferre industrial de tornillos sas","Otros Servicios"
"00023304","FERROELECTRICOS MEDELLIN","Otras Obligaciones financieras"
"00009675","Fiduocci convenio9675 Uni Cartagena","Instituciones Educativas"
"00030016","FINANCIAFONDOS OC","Cooperativas"
"00008032","FINANCREDITOS SAS","Otras Obligaciones financieras"
"00004022","FINCOMERCIO EXTRACTO DE PAGO","Otras Obligaciones financieras"
"00017245","FODUN UNIVERSIDAD NACIONAL CAMPUS LA NUBIA","Otros Servicios"
"00008196","FOMENTO IPS SAS","Salud y medicina"
"00001336","FONAVIEMCALI","Otros Servicios"
"00012140","FONDO CAJA ACOTV","Fondo De Empleados"
"00007577","FONDO DE BENEFICIO COMUN DE LO","Fondo De Empleados"
"00020979","FONDO DE CESANTIAS PROTECCION CALLE 49 N 63 100","Otros Servicios"
"00014265","FONDO DE EMPLEADOS AW FABER CASTELL CLL 17 A 68 70","Fondo De Empleados"
"00007163","FONDO DE EMPLEADOS BANCO OCCIDENTE","Fondo De Empleados"
"00027263","FONDO DE EMPLEADOS DE AHORROS V","Fondo De Empleados"
"00029948","FONDO DE EMPLEADOS DE LA ELECT","Conjuntos residenciales"
"00020903","FONDO DE EMPLEADOS DE ROLDAN LOGISTICA CR 100 25B","Fondo De Empleados"
"00000175","FONDO DE EMPLEADOS DEL CERREJON","Fondo De Empleados"
"00004183","FONDO DE EMPLEADOS FEPAL","Fondo De Empleados"
"00010478","FONDO DE EMPLEADOS FESSER CARRERA 18 NO 84 35","Fondo De Empleados"
"00011673","FONDO DE EMPLEADOS FONALIANZA","Fondo De Empleados"
"00016103","FONDO DE EMPLEADOS GREMIAL AVANCEMO","Fondo De Empleados"
"00021323","FONDO DE EMPLEADOS GRUPO PREVISORA POSITIVA FIDU","Fondo De Empleados"
"00008357","FONDO DE EMPLEADOS HARINERA DEL VAL","Fondo De Empleados"
"00002315","FONDO DE EMPLEADOS POSTOLUX","Fondo De Empleados"
"00008986","FONDO DE EMPLEADOS SENA","Fondo De Empleados"
"00020498","FONDO DE EMPLEADOS SOLIDARIDAD FONESPAT","Fondo De Empleados"
"00020499","FONDO DE EMPLEADOS TECNOPLAST CRA 5 NO 40 07","Fondo De Empleados"
"00025845","FONDO DE EMPLEADOS TECNOQUIMICAS","Fondo De Empleados"
"00015365","FONDO DE EMPLEADOS Y PENSIONADOS DE","Otras Obligaciones financieras"
"00003522","FONDO ELITE","Fondo De Empleados"
"00027463","FONDO EMP UNIVERSIDAD ICESI CALI","Fondo De Empleados"
"00027211","FONDO EMPLEA CTI SEC BOY Y CAS","Fondo De Empleados"
"00000167","FONDO EMPLEADO PROF UNIV NALC FAPUN","Fondo De Empleados"
"00002103","FONDO EMPLEADOS DEL ICA Y AGROSAVIA","Fondo De Empleados"
"00027192","FONDO EMPLEADOS LABORATORIOS BAXTER","Fondo De Empleados"
"00025237","FONDO EMPLEADOS MPIO MOSQUERA","Fondo De Empleados"
"00022442","FONDO EMPLEADOS TADEISTAS","Fondo De Empleados"
"00005534","FONDO EMPLEADOS UNIANDES","Fondo De Empleados"
"00001380","FONDO EMPLEADOS UNIQUINDIO","Fondo De Empleados"
"00001551","FONDO ESPECIAL DE VIVIENDA","Otras Obligaciones financieras"
"00024448","FONDO MIXTO GUAJIRA","Otras Obligaciones financieras"
"00012182","Fondo Mutuo de Inversion","Fondo De Empleados"
"00011025","FONDO SIEMENS","Fondo De Empleados"
"00013262","FONDOFER","Fondo De Empleados"
"00007108","FONDOPELD","Fondo De Empleados"
"00009704","FONDOS COMUNES","Impuestos"
"00025746","Fondos Comunes Mun Cuaspud","Otros Servicios"
"00023053","FONDOS EMPLEADOS FOET","Fondo De Empleados"
"00021527","FONDOS ESPECIALES CENOP","Instituciones Educativas"
"00009055","FONDOS ICETEX","Otras Obligaciones financieras"
"00005686","Fondos y Activos SAS","Otras Obligaciones financieras"
"00007216","FONDOUNION","Otras Obligaciones financieras"
"00007257","FONSALUD","Otros Servicios"
"00019917","FONSALUD CALLE 4 B NRO 36 00","Otros Servicios"
"00013464","FORPRESALUD IPS SAS","Salud y medicina"
"00018617","FORVIDA INTERNATIONAL SAS","Otros Servicios"
"00001511","FOTOGRAFICA DE OCCIDENTE","Otros Servicios"
"00021787","FUND TOMAS RUEDA VARGAS BECARIOS","Fundaciones"
"00009642","FUND VIDA NUEVA PARA LA CULT","Conjuntos residenciales"
"00010675","FUNDACION CAUDAL DE VIDA CRA 33 47 A 59","Fundaciones"
"00020814","FUNDACION CENTRO COLOMBIANO DE LENGUAS MODERNAS","Fundaciones"
"00003725","Fundacion Colegio UIS Pensiones","Instituciones Educativas"
"00015827","FUNDACION COLOMBIA APRENDE AV CLL 72 NO 70 G 08","Fundaciones"
"00009848","FUNDACION COUNTRY CLUB DE BOGOTA","Fundaciones"
"00007082","FUNDACION DE SERVICIO SOCIAL CARLOS CRA 11 61 19","Fundaciones"
"00012740","FUNDACION EL AMPARO IPS","Otros Servicios"
"00007447","FUNDACION HEROES DE COLOMBIA","Fundaciones"
"00025771","FUNDACION JESUS AMOR Y VIDA","Otros Servicios"
"00010918","FUNDACION MSI COLOMBIA OTI","Fundaciones"
"00017206","FUNDACION MULTICREDITO","Otros Servicios"
"00022932","FUNDACION NUEVA VIDA PARA TODOS","Otras Obligaciones financieras"
"00002533","FUNDACION SALUD Y VIDA","Conjuntos residenciales"
"00029481","FUNDACION SOCIAL VIDA","Otros Servicios"
"00012817","FUNDACION UNIVERSITARIA COMPENSAR","Otras Obligaciones financieras"
"00029005","FUNDACION VIDA SIN FRONTERAS","Fundaciones"
"00004585","FUNDAMOR BONOS POR LA VIDA","Fundaciones"
"00002347","FUNDAMOR PLAN PADRINO FONDO COMUN","Fundaciones"
"00026177","FUNDASALUD COLOMBIA","Otros Servicios"
"00029611","FUNDESALUD","Fundaciones"
"00020508","FUNEC FUNDACION UNIVERSITARIA DEL EJE CAFETERO","Instituciones Educativas"
"00027503","FUNERALES DEL CAFE ASISTENCIA EXEQU","Servicios Exequiales"
"00003555","FUNERALES INTEGRALES SAS FUNINTEGRA","Servicios Exequiales"
"00001370","FUNERALES LA VERDE ESPERANZA","Servicios Exequiales"
"00003468","FUNERALES LA VERDE ESPERANZA CARRERA 3 NO 44 43","Servicios Exequiales"
"00002165","FUNERARIA SAN GABRIEL SA CR 52 50 33 ITAGUI","Servicios Exequiales"
"00005343","FUNERARIA SAN VICENTE","Servicios Exequiales"
"00021726","FUNERARIA SAN VICENTE CRA 51D NO 6120 FREN A IGLE","Otros Servicios"
"00004089","FUNERARIA SENDEROS DE PAZ CARTAGO CLL 12 2 19","Otros Servicios"
"00014636","FUNERARIA SENDEROS SAS","Servicios Exequiales"
"00005457","GALERIA POPULAR","Servicios Inmobiliarios"
"00005408","GAS CENTER GNV","Otros Servicios"
"00006443","GAS DE SANTANDER","Otros Servicios"
"00003007","GAS NEIVA GARZON","Otros Servicios"
"00002955","GAS NEIVA LA PLATA","Otros Servicios"
"00003498","GASCO","Otros Servicios"
"00000217","GASCOL CENTRO","Otros Servicios"
"00000261","GASCOL SUR","Otros Servicios"
"00006048","Gaseosas Colombianas","Otros Servicios"
"00027723","GASEOSAS COLOMBIANAS CENTRO","Otros Servicios"
"00027722","GASEOSAS COLOMBIANAS SUR","Otros Servicios"
"00003081","GASEOSAS GLACIAL","Otros Servicios"
"00000316","GASEOSAS LUX","Otros Servicios"
"00014644","GASEOSAS LUX PIEDECUESTA","Otros Servicios"
"00026451","GELI GRUPO EMPRESARIAL","Conjuntos residenciales"
"00006291","GENERAL COMPOUNDING SAS","Salud y medicina"
"00022934","GENERAL EQUIPOS DE COLOMBIA GECOLSA","Otros Servicios"
"00028914","GENERAL VEHICULOS","Otros Servicios"
"00003554","GENESIS SALUD IPS","Salud y medicina"
"00023660","GERONA DEL PORVENIR 1 EXTRAORD","Conjuntos residenciales"
"00022331","GERONTO SALUD","Otros Servicios"
"00009482","GESTIONAMOS SEGUROS SAS","Conjuntos residenciales"
"00020906","GIMNASIO MAYOR DE OCCIDENTE CL 67B BIS A NO 11123","Otros Servicios"
"00015828","GIMNASIO NUEVO SUBA CRA 91 147 33","Conjuntos residenciales"
"00023638","GLOBAL SAFE SALUD SAS","Otros Servicios"
"00023994","GLOBAL WINE Y SPIRITS SAS","Otros Servicios"
"00025303","GOBERNACION DEL CHOCO GASOLINA","Otras Obligaciones financieras"
"00016827","GRANCOLOMBIANA DE FIANZAS S A","Empresas De Seguros"
"00025603","GRUNE WELT CIA LTDA","Otros Servicios"
"00013971","GRUPO ALIANZA EMPRESARIAL","Empresas De Seguros"
"00012829","GRUPO EMPRESARIAL MISAI SAS CALLE 54 SUR 80 J 06","Conjuntos residenciales"
"00018878","GRUPO EMPRESARIAL THE PRIME SAS","Empresas De Seguros"
"00004199","GRUPO REYES COLOMBIA SAS CRA 36 NO 5 B 60 OF 4","Conjuntos residenciales"
"00012335","HALCON DISTRIBUCIONES Y SERVICIOS","Otros Servicios"
"00019554","HAYUELOS CENTRO COMERCIAL Y EMPRESARIAL","Centros Comerciales"
"00003922","HDI SEG COLOMBIA","Empresas De Seguros"
"00000665","HDI Seguros Colombia SA","Empresas De Seguros"
"00000666","HDI Seguros Vida Colombia SA","Empresas De Seguros"
"00011451","HELIOS ENERGIA SA ESP","Otros Servicios"
"00004236","HIERROS DE OCCIDENTE","Otros Servicios"
"00027175","HIERROS DE OCCIDENTE FERRETERIA","Otros Servicios"
"00007370","HUMAR INVERSIONES AGOINDUSTRIALES","Otros Servicios"
"00026173","HY LINE FONDO DE EMPLEADOS","Fondo De Empleados"
"00005089","HYL SERVICIOS SAS","Conjuntos residenciales"
"00013277","HyS hardware y servicios","Otros Servicios"
"00011413","ICCC BARRANQUILLA","Otros Servicios"
"00011434","ICCC BUCARAMANGA","Otros Servicios"
"00011410","ICCC CARTAGENA","Otros Servicios"
"00011411","ICCC MEDELLIN","Otros Servicios"
"00023373","ICCC PAGOS ONAL","Otros Servicios"
"00027452","ICM MULTINACIONAL SAS","Conjuntos residenciales"
"00011696","ICOPORES DE OCCIDENTE","Otros Servicios"
"00025442","IDC SERVICIOS INTEGRALES Y SOLUCION","Otros Servicios"
"00020914","IDPHU CAMPESTRE BILINGUE KM 11 VIA PTO COLOMBIA","Instituciones Educativas"
"00011837","IECENDESALUD CRA 15 NO 541","Instituciones Educativas"
"00025013","IFC CREDITOS VARIOS","Otros Servicios"
"00011374","IGLESIA C PRESBI CASA DE VIDA","Otros Servicios"
"00011795","IGLESIA PANAMERICANA DE OCCIDENTE CRA 7 NO 36 24","Fundaciones"
"00028396","IGLESIA SEPTIMO DIA Nueva Vida","Otros Servicios"
"00016857","IKONOS CENTRO EMPRESARIAL POPAYAN","Conjuntos residenciales"
"00026051","IMCOMERSALUD","Otros Servicios"
"00011371","IMPACTAR BARRANQUILLA","Otros Servicios"
"00022364","IMPERIO SERVICIOS SAS","Otras Obligaciones financieras"
"00014896","IMPORTADORA NACIONAL DE LLANTAS","Otros Servicios"
"00001244","IMPUESTO PREDIAL BUCARAMANGA","Impuestos"
"00000165","IMPUESTO PREDIAL CALI PAGO MIN","Impuestos"
"00000063","IMPUESTO PREDIAL MPIO MEDELLIN","Impuestos"
"00003766","IMPULSORES INTERNACIONALES SAS","Otros Servicios"
"00006582","INCOCREDITO","Otras Obligaciones financieras"
"00003502","INDUSTRIA NACIONAL DE ACRILICOS","Otros Servicios"
"00027002","INDUSTRIAL DE PINTURAS DE COLOMBIA","Otros Servicios"
"00025425","INMOBILIARIA DEL OCCIDENTE SAS","Conjuntos residenciales"
"00006144","INMOJURIDICO DE COLOMBIA SAS","Conjuntos residenciales"
"00022358","INSEGSALUD","Salud y medicina"
"00010946","INST DE INTEGRACION CULTU PENSION MATRI TRANS","Instituciones Educativas"
"00024252","INST DE INTEGRACION CULTURAL PENSION MATRICULA T","Otros Servicios"
"00004354","INST EDUCATIVA TECNICA DE OCCIDENTE","Instituciones Educativas"
"00006569","INST TECNICO COLOMBIANO INTEC CARTAGO CRA 6 16 98","Instituciones Educativas"
"00023757","INSTITUCION EDUCATIVA COMUNEROS","Otros Servicios"
"00021708","INSTITUTO DE EDUCACION CRUZ ROJA COLOMBIANA SECC","Instituciones Educativas"
"00014107","INTERNACIONAL BUSINESS SAS AV 3 A NORTE NO 45A 30","Cooperativas"
"00013054","INTERNACIONAL DE ACABADOS SAS","Otros Servicios"
"00000313","INTERNACIONAL DE VEHICULOS LTDA","Otros Servicios"
"00006970","INTERNACIONAL DE ZAPATOS SAS","Otros Servicios"
"00016657","INVERPAGOS S A S CALLE 141 NO 7B 78 OFICINA 508","Otros Servicios"
"00011559","INVERSIONES DAMA SALUD SAS","Salud y medicina"
"00008364","INVERSIONES VIDAPET SAS CLL 103 NO 14 76","Otros Servicios"
"00012512","IPC LUZ DE VIDA DIG 28 C 42 A 40","Otros Servicios"
"00020567","IPS ASSOT SAS AV 0 NO 16 68 B CAOBOS","Otros Servicios"
"00021100","IPS AUTOPARTES SAS","Otros Servicios"
"00024015","IPS CENTRO DE REHABILITACION OPA SA","Salud y medicina"
"00020568","IPS HUMSALUD CRA 104 16B 40","Otros Servicios"
"00020569","IPS OCUPSALUD SST PASTO CARRERA 38 NO 2037 B","Otros Servicios"
"00010519","IPS PGI PROFES EN GESTION INTEGRADA SAS CR 8 12 51","Salud y medicina"
"00013876","IPS SAN SEBASTIAN LTDA","Salud y medicina"
"00003482","ISA AVALUOS","Servicios Inmobiliarios"
"00022042","ITM Otros Servicios","Instituciones Educativas"
"00023662","J Y G GRUPO INDUSTRIAL SAS","Otros Servicios"
"00023484","JARDIN CENTRAL 2","Centros Comerciales"
"00020160","JARDIN INFANTIL LA RONDA CRA 31 50 68 BUCARAMANGA","Instituciones Educativas"
"00020161","JARDIN INFANTIL MI NUEVO MUNDO CR 34 C 35 A 51 SUR","Instituciones Educativas"
"00003046","JARETH SALUD","Fundaciones"
"00026938","JOSE DE ALBAN SALUD","Otras Obligaciones financieras"
"00003395","JURISCOOP Creditos","Otras Obligaciones financieras"
"00022439","JUSTO PAGO REMODELACIONES","Otros Servicios"
"00009906","JUVENTUS CREDITO2","Otras Obligaciones financieras"
"00026612","KALAMARI ZONA CENTRAL","Conjuntos residenciales"
"00024071","keypago","Otros Servicios"
"00012398","KITS DE ACTIVIDADES LA MORADA","Otros Servicios"
"00025837","La Equidad Seguros de Vida","Cooperativas"
"00025842","La Equidad Seguros Generales","Cooperativas"
"00020253","LA GRATITUD II URB LAS VEGAS SOACHA CL 17 N 19B 23","Conjuntos residenciales"
"00024998","LA LUZ DEL MUNDO NACIONAL","Conjuntos residenciales"
"00024488","LA NACIONAL DE LICORES","Otros Servicios"
"00001096","LA PAZ TERMINAL LOGISTICO Y EMPRESA","Conjuntos residenciales"
"00009528","LA TOSCANA PH CRA 72 NO 80 A 43 MEDELLIN","Conjuntos residenciales"
"00011300","LABORA VITAL IPS","Salud y medicina"
"00015582","LABORAL CARE IPS SAS","Salud y medicina"
"00010572","LABORATORIOS LTDA CARTAGENA","Otros Servicios"
"00006628","LAS CEIBAS CRA 112G 86B 60 BOGOTA","Conjuntos residenciales"
"00003793","LATINO INTERNACIONAL","Otros Servicios"
"00007653","LC THOMAS DE IRIARTE BOGOTA","Instituciones Educativas"
"00013662","LIBRANZA BANCO POPULAR","Obligaciones Aval"
"00030164","Libranzas Convenios Banco de Occide","Obligaciones Aval"
"00011783","LICEO DE COLOMBIA BILINGUE","Instituciones Educativas"
"00008428","LICEO NUEVO CHILE AV CRA 68 NO 15 15 SUR P3","Instituciones Educativas"
"00000208","LIGA CONTRA EL CANCER BOGOTA","Fundaciones"
"00026104","LIGA DE BEISBOL DE BOGOTA DISTRITO","Instituciones Educativas"
"00001851","Listo pago a plazos","Otras Obligaciones financieras"
"00025434","Listo pago a plazos PA Listo","Otras Obligaciones financieras"
"00024313","LOCAL PAGO EMI","Otros Servicios"
"00012788","LOGISTICA FERRETERA BARRANQUILLA","Otros Servicios"
"00014420","LOS COMUNERO","Salud y medicina"
"00007879","LOS CONDOMINIOS 1 EL PORVENIR CLL 52 SUR N 93 D 26","Conjuntos residenciales"
"00004980","LUBRIFIL DE OCCIDENTE SAS","Otros Servicios"
"00019666","MAGENTA SEGUROS LTDA","Empresas De Seguros"
"00027482","Mall Comercial y Empresarial E","Centros Comerciales"
"00004179","MANZ 10 URBANIZACION NATURA PARQ CENTRAL CUCUTA","Conjuntos residenciales"
